CreatedAt,ID,ActualTweet,Source,Truncated,InReplyToStatusID,InReplyToUserID,InReplyToScreenName,UserID,UserScreenName,GEO,Coordinates,PlaceID,PlaceURL,PlaceType,PlaceName,PlaceFullName,PlaceCountryCode,PlaceCountry,Contributors,RetweetCount,FavouriteCount,Hashtags,Symbols,URL,URLInTweetExpanded,Indices,MediaIndices,MediaURL,MediaURLShort,MediaType,UserMentionScreenName,UserMentionName,UserMentionID,Favourited,Retweeted,PossiblySensitive,Language,Classifier,TweetLength
Thu Jul 10 14:04:25 +0000 2014,487235899227246592,RT @ABCNewsEnt: Emmy Nominations 2014: The Complete List http://t.co/UZtfkI30xT,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,14,0,,,http://t.co/UZtfkI30xT,http://abcn.ws/1sBWXev,79,,,,,ABCNewsEnt,ABC Entertainment,83866930,false,false,false,en,1,79
Thu Jul 10 13:00:21 +0000 2014,487219775139889152,"Wife in labor, father records 95 mph trip to hospital - WATCH: http://t.co/NV8oPtFzkP (discretion advised) http://t.co/2fZ5SIISqH","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,78,61,,,http://t.co/NV8oPtFzkP,http://abcn.ws/1kFk6rc,85,129,http://pbs.twimg.com/media/BsITT50CQAAjLaf.jpg,http://t.co/2fZ5SIISqH,photo,,,,false,false,false,en,1,134
Thu Jul 10 12:59:02 +0000 2014,487219446600458240,Just in: Complete list of Emmy nominations http://t.co/vYCb1XUYOZ - @GMA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,44,18,,,http://t.co/vYCb1XUYOZ,http://abcn.ws/1tqYlVv,65,,,,,GMA,Good Morning America,22650211,false,false,false,en,1,72
Thu Jul 10 12:55:52 +0000 2014,487218648407224320,RT @GMA: Awww look at #USMNT Captain @clint_dempsey with his kids! The Team USA and @SoundersFC star is up next on @GMA http://t.co/AS2mifj?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,169,0,USMNT,,,,,140,http://pbs.twimg.com/media/BsLjYwvCYAAQH5K.jpg,http://t.co/AS2mifjv0x,photo,GMA,Good Morning America,22650211,false,false,false,en,1,134
Thu Jul 10 12:00:11 +0000 2014,487204636206452737,Former New Orleans Mayor Ray Nagin sentenced 10 years in prison: http://t.co/QiiN61VFqL http://t.co/CQ44ux8CbU,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,62,30,,,http://t.co/QiiN61VFqL,http://abcn.ws/1je8MHj,87,110,http://pbs.twimg.com/media/BsI4uqFCEAIc_-Q.jpg,http://t.co/CQ44ux8CbU,photo,,,,false,false,false,en,1,110
Thu Jul 10 11:00:11 +0000 2014,487189534942056448,"6 dead in Texas mass shooting; suspect surrenders after chase, standoff: http://t.co/Cg1lgnCAXx http://t.co/dcLYR8fgw0","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,87,28,,,http://t.co/Cg1lgnCAXx,http://abcn.ws/1nfMLrr,95,118,http://pbs.twimg.com/media/BsKHOWVCIAAIcR8.jpg,http://t.co/dcLYR8fgw0,photo,,,,false,false,false,en,1,118
Thu Jul 10 10:00:03 +0000 2014,487174401385705472,"Police: Call girl gave Google executive lethal heroin injection, left him to die: http://t.co/yhxDBaGW1e http://t.co/Q238FiBLAD","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,78,29,,,http://t.co/yhxDBaGW1e,http://abcn.ws/1jqliUF,104,127,http://pbs.twimg.com/media/BsHvjWVCQAEJskN.png,http://t.co/Q238FiBLAD,photo,,,,false,false,false,en,1,127
Thu Jul 10 07:16:32 +0000 2014,487133251027226624,RT @ABCWorldNews: Can #WorldCup Heartbreak Affect Your Health? http://t.co/N4PfbQzdY4 http://t.co/ZfXmQGki4U,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,78,0,WorldCup,,http://t.co/N4PfbQzdY4,http://abcn.ws/1mAkEmg,85,108,http://pbs.twimg.com/media/BsIfJWbCUAAHpK8.jpg,http://t.co/ZfXmQGki4U,photo,ABCWorldNews,ABC World News,86141342,false,false,false,en,1,108
Thu Jul 10 05:45:10 +0000 2014,487110259819819008,"WATCH: He knew his proposal had to be big, so he pranked his girlfriend while falling to Earth http://t.co/BBZ5Y9piLM http://t.co/erii5HOLhX","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,89,99,,,http://t.co/BBZ5Y9piLM,http://abcn.ws/1ojNQel,117,140,http://pbs.twimg.com/media/BsKOFkxCAAAoKML.jpg,http://t.co/erii5HOLhX,photo,,,,false,false,false,en,1,134
Thu Jul 10 05:37:07 +0000 2014,487108233761669121,"RT @RheanaMurray: Texas gunman's daughter stopped him from more killings, even after he shot her: cops http://t.co/Ucmfgs7rgu @ABC","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,28785486,ABC,,,,,,,,,,,86,0,,,http://t.co/Ucmfgs7rgu,http://abcnews.go.com/US/alleged-gunmans-daughter-stopped-killings/story?id=24499280,125,,,,,ABC,ABC News,28785486,false,false,false,en,1,134
